Date and Time,Message,Additional Details
2022-03-09T09:47:38.516Z,"I0309 01:47:38.516134     370 kubelet_getters.go:176] ""Pod status updated"" pod=""kube-system/etcd-nx-mdf.egx.nvidia.com"" status=Running","{'gl2_accounted_message_size': '280.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '39238.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ17S4V1QREHQHJ7A9GZZNA', 'source': 'nx-mdf.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'component': 'kubelet.service', 'system': 'xavier', 'location': 'ynx', 'gl2_source_node': '369846d3-91e2-43cb-8737-362be50ed024', '_id': 'fc92ffa1-9f8d-11ec-a0c2-ce73c4fb4fa7'}"
2022-03-09T09:47:38.516Z,"I0309 01:47:38.516199     370 kubelet_getters.go:176] ""Pod status updated"" pod=""kube-system/kube-controller-manager-nx-mdf.egx.nvidia.com"" status=Running","{'gl2_accounted_message_size': '299.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '39238.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ17S4V88N992P8G8BCGG59', 'source': 'nx-mdf.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'component': 'kubelet.service', 'system': 'xavier', 'location': 'ynx', 'gl2_source_node': '369846d3-91e2-43cb-8737-362be50ed024', '_id': 'fc92ffa2-9f8d-11ec-a0c2-ce73c4fb4fa7'}"
2022-03-09T09:47:38.516Z,"I0309 01:47:38.516283     370 kubelet_getters.go:176] ""Pod status updated"" pod=""kube-system/kube-scheduler-nx-mdf.egx.nvidia.com"" status=Running","{'gl2_accounted_message_size': '290.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '39238.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ17S4WRCA1XR5RWMWQSCRN', 'source': 'nx-mdf.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'component': 'kubelet.service', 'system': 'xavier', 'location': 'ynx', 'gl2_source_node': '369846d3-91e2-43cb-8737-362be50ed024', '_id': 'fc92ffa3-9f8d-11ec-a0c2-ce73c4fb4fa7'}"
2022-03-09T09:47:38.516Z,"I0309 01:47:38.516358     370 kubelet_getters.go:176] ""Pod status updated"" pod=""default/xavier-static-validation-pod-nx-mdf.egx.nvidia.com"" status=Succeeded","{'gl2_accounted_message_size': '302.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '39238.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ17S4WBZ54BY2M839M36E6', 'source': 'nx-mdf.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'component': 'kubelet.service', 'system': 'xavier', 'location': 'ynx', 'gl2_source_node': '369846d3-91e2-43cb-8737-362be50ed024', '_id': 'fc92ffa4-9f8d-11ec-a0c2-ce73c4fb4fa7'}"
2022-03-09T09:47:38.515Z,"I0309 01:47:38.515294     370 kubelet_getters.go:176] ""Pod status updated"" pod=""kube-system/kube-apiserver-nx-mdf.egx.nvidia.com"" status=Running","{'gl2_accounted_message_size': '290.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '39238.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ17S4VT3DBMXYK6BNY0VZ6', 'source': 'nx-mdf.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'component': 'kubelet.service', 'system': 'xavier', 'location': 'ynx', 'gl2_source_node': '369846d3-91e2-43cb-8737-362be50ed024', '_id': 'fc92ffa0-9f8d-11ec-a0c2-ce73c4fb4fa7'}"
2022-03-09T09:47:36.237Z,"E0309 09:47:36.237436    3432 dns.go:147] ""Search Line limits exceeded"" err=""Search Line limits were exceeded, some search paths have been omitted, the applied search line is: efa.svc.cluster.local svc.cluster.local cluster.local nvidia.com nvprod.nvidia.com client.nvidia.com""","{'gl2_accounted_message_size': '455.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '38926.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ17EF5SKV4XVQ0Q0WCSCS5', 'source': 'node2203091-78.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'component': 'kubelet.service', 'system': 'node2203091-78', 'location': 'kkusp50-qa220309-01', 'gl2_source_node': '369846d3-91e2-43cb-8737-362be50ed024', '_id': 'f60e7335-9f8d-11ec-a0c2-ce73c4fb4fa7'}"
2022-03-09T09:47:33.671Z,"E0309 01:47:33.671698     370 dns.go:147] ""Search Line limits exceeded"" err=""Search Line limits were exceeded, some search paths have been omitted, the applied search line is: egx-system.svc.cluster.local svc.cluster.local cluster.local nvidia.com nvclient.nvidia.com nvprod.nvidia.com""","{'gl2_accounted_message_size': '432.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '39238.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ17AGF4TR4JMM4DFFEVR2Y', 'source': 'nx-mdf.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'component': 'kubelet.service', 'system': 'xavier', 'location': 'ynx', 'gl2_source_node': '369846d3-91e2-43cb-8737-362be50ed024', '_id': 'f3a3dbd7-9f8d-11ec-a0c2-ce73c4fb4fa7'}"
2022-03-09T09:47:33.175Z,"I0309 09:47:33.175123    3432 kubelet_getters.go:176] ""Pod status updated"" pod=""kube-system/etcd-node2203091-78.egx.nvidia.com"" status=Running","{'gl2_accounted_message_size': '320.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '38926.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ17EF4EQZJ7VW4BNDF8PWC', 'source': 'node2203091-78.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'component': 'kubelet.service', 'system': 'node2203091-78', 'location': 'kkusp50-qa220309-01', 'gl2_source_node': '369846d3-91e2-43cb-8737-362be50ed024', '_id': 'f60e7331-9f8d-11ec-a0c2-ce73c4fb4fa7'}"
2022-03-09T09:47:33.175Z,"I0309 09:47:33.175179    3432 kubelet_getters.go:176] ""Pod status updated"" pod=""kube-system/kube-scheduler-node2203091-78.egx.nvidia.com"" status=Running","{'gl2_accounted_message_size': '330.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '38926.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ17EF4H2ZCCJDPZWEWB6TG', 'source': 'node2203091-78.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'component': 'kubelet.service', 'system': 'node2203091-78', 'location': 'kkusp50-qa220309-01', 'gl2_source_node': '369846d3-91e2-43cb-8737-362be50ed024', '_id': 'f60e7332-9f8d-11ec-a0c2-ce73c4fb4fa7'}"
2022-03-09T09:47:33.175Z,"I0309 09:47:33.175205    3432 kubelet_getters.go:176] ""Pod status updated"" pod=""kube-system/kube-apiserver-node2203091-78.egx.nvidia.com"" status=Running","{'gl2_accounted_message_size': '330.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '38926.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ17EF4QXRFJ4JC696F0RWA', 'source': 'node2203091-78.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'component': 'kubelet.service', 'system': 'node2203091-78', 'location': 'kkusp50-qa220309-01', 'gl2_source_node': '369846d3-91e2-43cb-8737-362be50ed024', '_id': 'f60e7333-9f8d-11ec-a0c2-ce73c4fb4fa7'}"
2022-03-09T09:47:33.175Z,"I0309 09:47:33.175231    3432 kubelet_getters.go:176] ""Pod status updated"" pod=""kube-system/kube-controller-manager-node2203091-78.egx.nvidia.com"" status=Running","{'gl2_accounted_message_size': '339.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '38926.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ17EF5RG24X9Y8WRJ71MNN', 'source': 'node2203091-78.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'component': 'kubelet.service', 'system': 'node2203091-78', 'location': 'kkusp50-qa220309-01', 'gl2_source_node': '369846d3-91e2-43cb-8737-362be50ed024', '_id': 'f60e7334-9f8d-11ec-a0c2-ce73c4fb4fa7'}"
2022-03-09T09:47:32.670Z,"E0309 01:47:32.670812     370 dns.go:147] ""Search Line limits exceeded"" err=""Search Line limits were exceeded, some search paths have been omitted, the applied search line is: egx-system.svc.cluster.local svc.cluster.local cluster.local nvidia.com nvclient.nvidia.com nvprod.nvidia.com""","{'gl2_accounted_message_size': '432.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '39238.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ17AGFBSTXBM6DWNDN71FT', 'source': 'nx-mdf.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'component': 'kubelet.service', 'system': 'xavier', 'location': 'ynx', 'gl2_source_node': '369846d3-91e2-43cb-8737-362be50ed024', '_id': 'f3a3dbd6-9f8d-11ec-a0c2-ce73c4fb4fa7'}"
2022-03-09T09:47:30.559Z,2022-03-09T09:47:30.556537073Z stderr F I0309 09:47:30.551838       1 passthrough.go:48] ccResolverWrapper: sending update to cc: {[{https://127.0.0.1:2379  <nil> 0 <nil>}] <nil> <nil>},"{'gl2_accounted_message_size': '452.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '40514.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ176HNEAFQ9G6SJXDKQDYN', 'source': 'tegra-ubuntu', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'pod_name': 'kube-apiserver-tegra-ubuntu', 'namespace_name': 'kube-system', 'component': 'kube-apiserver', 'system': 'jetson-controller-agx-01-sp48', 'container_name': 'kube-apiserver', 'tier': 'control-plane', 'location': 'zz-ota', 'gl2_source_node': '614c6fc5-3616-4aa6-8036-c465038b6817', '_id': 'f138cf41-9f8d-11ec-b5bb-b2daea9c5f78'}"
2022-03-09T09:47:30.559Z,"2022-03-09T09:47:30.557341792Z stderr F I0309 09:47:30.552971       1 clientconn.go:948] ClientConn switching balancer to ""pick_first""","{'gl2_accounted_message_size': '401.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '40514.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ176HNXCXYZKSG66B6TQS1', 'source': 'tegra-ubuntu', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'pod_name': 'kube-apiserver-tegra-ubuntu', 'namespace_name': 'kube-system', 'component': 'kube-apiserver', 'system': 'jetson-controller-agx-01-sp48', 'container_name': 'kube-apiserver', 'tier': 'control-plane', 'location': 'zz-ota', 'gl2_source_node': '614c6fc5-3616-4aa6-8036-c465038b6817', '_id': 'f138cf42-9f8d-11ec-b5bb-b2daea9c5f78'}"
2022-03-09T09:47:30.556Z,"2022-03-09T09:47:30.552725578Z stderr F I0309 09:47:30.549121       1 client.go:360] parsed scheme: ""passthrough""","{'gl2_accounted_message_size': '380.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '40514.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ176HMFXZD9M1FWDW2BWV3', 'source': 'tegra-ubuntu', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'pod_name': 'kube-apiserver-tegra-ubuntu', 'namespace_name': 'kube-system', 'component': 'kube-apiserver', 'system': 'jetson-controller-agx-01-sp48', 'container_name': 'kube-apiserver', 'tier': 'control-plane', 'location': 'zz-ota', 'gl2_source_node': '614c6fc5-3616-4aa6-8036-c465038b6817', '_id': 'f138cf40-9f8d-11ec-b5bb-b2daea9c5f78'}"
2022-03-09T09:47:29.786Z,"E0309 09:47:29.785740    3797 dns.go:147] ""Search Line limits exceeded"" err=""Search Line limits were exceeded, some search paths have been omitted, the applied search line is: egx-system.svc.cluster.local svc.cluster.local cluster.local nvidia.com nvprod.nvidia.com client.nvidia.com""","{'gl2_accounted_message_size': '460.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '40200.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ17BWZV9QTG65SZ5T4GEWD', 'source': 'fc-79-0307.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'component': 'kubelet.service', 'system': 'fc-79-0307', 'location': 'aa-vicky-loc2-sp51-1-0307', 'gl2_source_node': '614c6fc5-3616-4aa6-8036-c465038b6817', '_id': 'f47d24d6-9f8d-11ec-b5bb-b2daea9c5f78'}"
2022-03-09T09:47:28.671Z,"E0309 01:47:28.670566     370 dns.go:147] ""Search Line limits exceeded"" err=""Search Line limits were exceeded, some search paths have been omitted, the applied search line is: default.svc.cluster.local svc.cluster.local cluster.local nvidia.com nvclient.nvidia.com nvprod.nvidia.com""","{'gl2_accounted_message_size': '429.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '39238.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ17AGEZENA8FPKW3GTYXSS', 'source': 'nx-mdf.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'component': 'kubelet.service', 'system': 'xavier', 'location': 'ynx', 'gl2_source_node': '369846d3-91e2-43cb-8737-362be50ed024', '_id': 'f3a3dbd4-9f8d-11ec-a0c2-ce73c4fb4fa7'}"
2022-03-09T09:47:30.556Z,"2022-03-09T09:47:30.552725578Z stderr F I0309 09:47:30.549121       1 client.go:360] parsed scheme: ""passthrough""","{'gl2_accounted_message_size': '380.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '40514.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ176HMFXZD9M1FWDW2BWV3', 'source': 'tegra-ubuntu', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'pod_name': 'kube-apiserver-tegra-ubuntu', 'namespace_name': 'kube-system', 'component': 'kube-apiserver', 'system': 'jetson-controller-agx-01-sp48', 'container_name': 'kube-apiserver', 'tier': 'control-plane', 'location': 'zz-ota', 'gl2_source_node': '614c6fc5-3616-4aa6-8036-c465038b6817', '_id': 'f138cf40-9f8d-11ec-b5bb-b2daea9c5f78'}"
2022-03-09T09:47:29.786Z,"E0309 09:47:29.785740    3797 dns.go:147] ""Search Line limits exceeded"" err=""Search Line limits were exceeded, some search paths have been omitted, the applied search line is: egx-system.svc.cluster.local svc.cluster.local cluster.local nvidia.com nvprod.nvidia.com client.nvidia.com""","{'gl2_accounted_message_size': '460.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '40200.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ17BWZV9QTG65SZ5T4GEWD', 'source': 'fc-79-0307.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'component': 'kubelet.service', 'system': 'fc-79-0307', 'location': 'aa-vicky-loc2-sp51-1-0307', 'gl2_source_node': '614c6fc5-3616-4aa6-8036-c465038b6817', '_id': 'f47d24d6-9f8d-11ec-b5bb-b2daea9c5f78'}"
2022-03-09T09:47:28.671Z,"E0309 01:47:28.670566     370 dns.go:147] ""Search Line limits exceeded"" err=""Search Line limits were exceeded, some search paths have been omitted, the applied search line is: default.svc.cluster.local svc.cluster.local cluster.local nvidia.com nvclient.nvidia.com nvprod.nvidia.com""","{'gl2_accounted_message_size': '429.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '39238.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ17AGEZENA8FPKW3GTYXSS', 'source': 'nx-mdf.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'component': 'kubelet.service', 'system': 'xavier', 'location': 'ynx', 'gl2_source_node': '369846d3-91e2-43cb-8737-362be50ed024', '_id': 'f3a3dbd4-9f8d-11ec-a0c2-ce73c4fb4fa7'}"
2022-03-09T09:47:28.671Z,"E0309 01:47:28.671747     370 pod_workers.go:918] ""Error syncing pod, skipping"" err=""failed to \""StartContainer\"" for \""video-analytics-demo-l4t-1\"" with CrashLoopBackOff: \""back-off 5m0s restarting failed container=video-analytics-demo-l4t-1 pod=remmc-video-analytics-demo-l4t-7d475d5c5d-zcl2r_default(0bd2f9de-e031-4674-b4d2-980b192fe629)\"""" pod=""default/remmc-video-analytics-demo-l4t-7d475d5c5d-zcl2r"" podUID=0bd2f9de-e031-4674-b4d2-980b192fe629","{'gl2_accounted_message_size': '595.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '39238.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ17AGER0DNY3NTTXBSSYSP', 'source': 'nx-mdf.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'component': 'kubelet.service', 'system': 'xavier', 'location': 'ynx', 'gl2_source_node': '369846d3-91e2-43cb-8737-362be50ed024', '_id': 'f3a3dbd5-9f8d-11ec-a0c2-ce73c4fb4fa7'}"
2022-03-09T09:47:28.670Z,"I0309 01:47:28.670304     370 scope.go:110] ""RemoveContainer"" containerID=""242a935fd49de294fcd1c394876d3cb99bb6e600e8c5b9b873ee35b4d826aaf3""","{'gl2_accounted_message_size': '286.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '39238.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ17AGEJ1WPABXJ28B5AE7R', 'source': 'nx-mdf.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'component': 'kubelet.service', 'system': 'xavier', 'location': 'ynx', 'gl2_source_node': '369846d3-91e2-43cb-8737-362be50ed024', '_id': 'f3a3dbd3-9f8d-11ec-a0c2-ce73c4fb4fa7'}"
2022-03-09T09:47:28.670Z,"I0309 01:47:28.670220     370 kubelet_pods.go:898] ""Unable to retrieve pull secret, the image pull may not succeed."" pod=""default/remmc-video-analytics-demo-l4t-7d475d5c5d-zcl2r"" secret="""" err=""secret \""nvidia-registrykey-secret\"" not found""","{'gl2_accounted_message_size': '387.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '39238.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ17AGERXA0F4AS4DBYRZ4Z', 'source': 'nx-mdf.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'component': 'kubelet.service', 'system': 'xavier', 'location': 'ynx', 'gl2_source_node': '369846d3-91e2-43cb-8737-362be50ed024', '_id': 'f3a3dbd2-9f8d-11ec-a0c2-ce73c4fb4fa7'}"
2022-03-09T09:47:28.100Z,"I0309 09:47:28.010529    3797 kubelet_getters.go:176] ""Pod status updated"" pod=""kube-system/kube-apiserver-fc-79-0307.egx.nvidia.com"" status=Running","{'gl2_accounted_message_size': '324.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '40200.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ17BWYPTMJWTZ9N4CN0V5T', 'source': 'fc-79-0307.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'component': 'kubelet.service', 'system': 'fc-79-0307', 'location': 'aa-vicky-loc2-sp51-1-0307', 'gl2_source_node': '614c6fc5-3616-4aa6-8036-c465038b6817', '_id': 'f47d24d3-9f8d-11ec-b5bb-b2daea9c5f78'}"
2022-03-09T09:47:28.100Z,"I0309 09:47:28.010549    3797 kubelet_getters.go:176] ""Pod status updated"" pod=""kube-system/etcd-fc-79-0307.egx.nvidia.com"" status=Running","{'gl2_accounted_message_size': '314.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '40200.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ17BWYV1RBSB6NDD2XNSTV', 'source': 'fc-79-0307.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'component': 'kubelet.service', 'system': 'fc-79-0307', 'location': 'aa-vicky-loc2-sp51-1-0307', 'gl2_source_node': '614c6fc5-3616-4aa6-8036-c465038b6817', '_id': 'f47d24d4-9f8d-11ec-b5bb-b2daea9c5f78'}"
2022-03-09T09:47:28.100Z,"I0309 09:47:28.010483    3797 kubelet_getters.go:176] ""Pod status updated"" pod=""kube-system/kube-controller-manager-fc-79-0307.egx.nvidia.com"" status=Running","{'gl2_accounted_message_size': '333.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '40200.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ17BWY51JTE2QAHS6ZVPRN', 'source': 'fc-79-0307.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'component': 'kubelet.service', 'system': 'fc-79-0307', 'location': 'aa-vicky-loc2-sp51-1-0307', 'gl2_source_node': '614c6fc5-3616-4aa6-8036-c465038b6817', '_id': 'f47d24d2-9f8d-11ec-b5bb-b2daea9c5f78'}"
2022-03-09T09:47:28.100Z,"I0309 09:47:28.010563    3797 kubelet_getters.go:176] ""Pod status updated"" pod=""kube-system/kube-scheduler-fc-79-0307.egx.nvidia.com"" status=Running","{'gl2_accounted_message_size': '324.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '40200.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ17BWZJTV68MDZ6C3B1ABT', 'source': 'fc-79-0307.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'component': 'kubelet.service', 'system': 'fc-79-0307', 'location': 'aa-vicky-loc2-sp51-1-0307', 'gl2_source_node': '614c6fc5-3616-4aa6-8036-c465038b6817', '_id': 'f47d24d5-9f8d-11ec-b5bb-b2daea9c5f78'}"
2022-03-09T09:47:26.236Z,"E0309 09:47:26.236869    3432 dns.go:147] ""Search Line limits exceeded"" err=""Search Line limits were exceeded, some search paths have been omitted, the applied search line is: helm.svc.cluster.local svc.cluster.local cluster.local nvidia.com nvprod.nvidia.com client.nvidia.com""","{'gl2_accounted_message_size': '456.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '38926.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ17EF4V4P6037R8H9TVJMQ', 'source': 'node2203091-78.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'component': 'kubelet.service', 'system': 'node2203091-78', 'location': 'kkusp50-qa220309-01', 'gl2_source_node': '369846d3-91e2-43cb-8737-362be50ed024', '_id': 'f60e7330-9f8d-11ec-a0c2-ce73c4fb4fa7'}"
2022-03-09T09:47:25.785Z,"E0309 09:47:25.785407    3797 dns.go:147] ""Search Line limits exceeded"" err=""Search Line limits were exceeded, some search paths have been omitted, the applied search line is: egx-system.svc.cluster.local svc.cluster.local cluster.local nvidia.com nvprod.nvidia.com client.nvidia.com""","{'gl2_accounted_message_size': '460.0', 'gl2_remote_ip': '127.0.0.1', 'gl2_remote_port': '40200.0', 'streams': '[000000000000000000000001]', 'gl2_message_id': '01FXQ17BWYQWG8FQ3JNVGJZNXQ', 'source': 'fc-79-0307.egx.nvidia.com', 'gl2_source_input': '60f5ed2ed669f40034bd6ddd', 'component': 'kubelet.service', 'system': 'fc-79-0307', 'location': 'aa-vicky-loc2-sp51-1-0307', 'gl2_source_node': '614c6fc5-3616-4aa6-8036-c465038b6817', '_id': 'f47d24d1-9f8d-11ec-b5bb-b2daea9c5f78'}"
